,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
4518,Oculogica,health care|medical|neuroscience,599970.0,operating,USA,NY,1,2014-07-21,2014-07-21,1,0 days 00:00:00.000000000,,599970.0,0.0,0,1,1.0,medical/pharma,Northeast
4519,OcuSciences,biotechnology,1000000.0,operating,USA,MI,1,2009-05-01,2009-05-01,1,0 days 00:00:00.000000000,,24514914.83,0.0,0,0,1.0,biotech,Midwest
4520,Ocutronics,health and wellness,125000.0,operating,USA,CO,1,2011-02-03,2011-02-03,1,0 days 00:00:00.000000000,,125000.0,0.0,0,0,1.0,healthcare,West
4521,ODIN,health care|social media|software,3060000.0,operating,USA,VA,2,2011-01-21,2011-10-01,1,253 days 00:00:00.000000000,253 days 00:00:00.000000000,3060000.0,253.0,253,0,1.0,healthcare,South
4522,ODIN Biotech Partners,biotechnology|medical|therapeutics,600000.0,operating,USA,TX,1,2014-09-09,2014-09-09,1,0 days 00:00:00.000000000,,600000.0,0.0,0,1,1.0,medical/pharma,South
4523,Odyssey Thera,biotechnology,6300000.0,operating,USA,CA,2,2010-03-17,2013-02-14,1,1065 days 00:00:00.000000000,1065 days 00:00:00.000000000,3150000.0,1065.0,1065,0,3.0,biotech,West
4524,Offsite Care Resources,biotechnology,1258507.0,operating,USA,CA,1,2011-10-07,2011-10-07,1,0 days 00:00:00.000000000,,1258507.0,0.0,0,0,1.0,biotech,West
4525,Ogden Tomotherapy,health and wellness|health care|medical,676708.0,operating,USA,TN,1,2011-12-08,2011-12-08,0,0 days 00:00:00.000000000,,676708.0,0.0,0,0,1.0,medical/pharma,South
4526,OHR Pharmaceutical,biotechnology,996496.0,ipo,USA,NY,3,2013-10-11,2014-12-29,1,97 days 00:00:00.000000000,222 days 00:00:00.000000000,332165.3333333333,222.0,97,1,1.0,biotech,Northeast
4527,OkCopay,consumers|doctors|health and wellness|health care|marketplaces|mobile|search,100000.0,operating,USA,WA,1,2014-09-08,2014-09-08,1,0 days 00:00:00.000000000,,100000.0,0.0,0,1,1.0,healthcare,West
4528,Oklahoma Medical Research Foundation,biotechnology|medical|non profit,14500000.0,operating,USA,OK,1,2014-08-21,2014-08-21,1,0 days 00:00:00.000000000,,14500000.0,0.0,0,1,1.0,medical/pharma,South
4529,Olfactor Laboratories,biotechnology,50000.0,operating,USA,CA,1,2010-06-18,2010-06-18,1,0 days 00:00:00.000000000,,50000.0,0.0,0,0,1.0,biotech,West
4530,Oligasis,biotechnology,1836044.0,operating,USA,CA,1,2009-07-13,2009-07-13,1,0 days 00:00:00.000000000,,1836044.0,0.0,0,0,1.0,biotech,West
4531,Oligomerix,biotechnology,6500000.0,operating,USA,NY,4,2012-04-23,2015-04-15,1,394 days 00:00:00.000000000,362 days 08:00:00.000000000,2166666.6666666665,362.0,394,1,4.0,biotech,Northeast
4532,Omada Health,edtech|education|health and wellness,76520000.0,operating,USA,CA,6,2011-05-01,2015-09-16,1,234 days 00:00:00.000000000,319 days 19:12:00.000000000,15304000.0,319.0,234,1,19.0,healthcare,West
4533,Omeros,biotechnology|health care,141800000.0,ipo,USA,WA,4,2007-01-11,2014-03-20,1,32 days 00:00:00.000000000,875 days 00:00:00.000000000,35450000.0,875.0,32,1,10.0,healthcare,West
4534,Omicia,big data|health care,6800000.0,operating,USA,CA,1,2014-01-06,2014-01-06,1,0 days 00:00:00.000000000,,6800000.0,0.0,0,1,5.0,healthcare,West
4535,OMNI,medical devices,4000000.0,operating,USA,MA,1,2015-07-16,2015-07-16,1,0 days 00:00:00.000000000,,4000000.0,0.0,0,1,1.0,medical devices,Northeast
4536,Omni Bio Pharmaceutical,biotechnology,10093025.0,ipo,USA,CO,5,2010-02-10,2013-06-11,1,489 days 00:00:00.000000000,304 days 06:00:00.000000000,2018605.0,304.0,489,1,1.0,biotech,West
4537,Omni Bioceutical Innovations,medical devices,400000.0,operating,USA,AZ,1,2015-09-10,2015-09-10,1,0 days 00:00:00.000000000,,400000.0,0.0,0,1,1.0,medical devices,West
4538,omniDERM,biotechnology|cosmetics|personal health,100000.0,operating,USA,CA,1,2015-06-25,2015-06-25,0,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,West
4539,OmniLytics,biotechnology,700000.0,operating,USA,UT,2,2010-12-03,2013-07-09,1,949 days 00:00:00.000000000,949 days 00:00:00.000000000,350000.0,949.0,949,1,1.0,biotech,West
4540,Omniox,biotechnology,15403710.0,operating,USA,CA,3,2013-08-07,2014-10-09,1,320 days 00:00:00.000000000,214 days 00:00:00.000000000,5134570.0,214.0,320,1,1.0,biotech,West
4541,Omnisoft Services,education|fitness|health care|medical,15000.0,operating,USA,TN,1,2012-06-01,2012-06-01,1,0 days 00:00:00.000000000,,15000.0,0.0,0,0,3.0,medical/pharma,South
4542,OmniSonics Medical Technologies,medical,63000000.0,operating,USA,NY,2,2003-10-10,2007-07-19,1,1378 days 00:00:00.000000000,1378 days 00:00:00.000000000,31500000.0,1378.0,1378,1,9.0,medical/pharma,Northeast
4543,OmniVec,biotechnology,550000.0,operating,USA,VA,1,2013-05-06,2013-05-06,0,0 days 00:00:00.000000000,,550000.0,0.0,0,0,1.0,biotech,South
4544,Omthera Pharmaceuticals,biotechnology|health and wellness|medical|pharmaceuticals,60158333.0,acquired,USA,NJ,4,2009-11-27,2013-02-28,1,123 days 00:00:00.000000000,396 days 08:00:00.000000000,15039583.25,396.0,123,1,2.0,medical/pharma,Northeast
4545,"Nomful, Inc.",employer benefits programs|health and wellness|health care|mobile health,50000.0,operating,USA,IL,1,2015-01-16,2015-01-16,1,0 days 00:00:00.000000000,,50000.0,0.0,0,1,1.0,healthcare,Midwest
4546,On Demand Therapeutics,biotechnology,3754369.0,operating,USA,CA,3,2009-08-13,2011-06-17,1,217 days 00:00:00.000000000,336 days 12:00:00.000000000,1251456.3333333333,336.0,217,0,1.0,biotech,West
4547,On-Q-ity,biotechnology,31000000.0,operating,USA,MA,2,2009-12-14,2012-02-28,1,806 days 00:00:00.000000000,806 days 00:00:00.000000000,15500000.0,806.0,806,0,5.0,biotech,Northeast
4548,ON TARGET LABORATORIES,biotechnology,15000000.0,operating,USA,IL,1,2014-03-11,2014-03-11,1,0 days 00:00:00.000000000,,15000000.0,0.0,0,1,2.0,biotech,Midwest
4549,Onarbor,art|crowdfunding|curated web|digital media|life sciences|publishing,10000.0,operating,USA,MA,1,2014-01-01,2014-01-01,1,0 days 00:00:00.000000000,,10000.0,0.0,0,1,1.0,medical/pharma,Northeast
4550,Oncimmune,biotechnology,1000000.0,operating,USA,KS,1,2007-10-01,2007-10-01,1,0 days 00:00:00.000000000,,24514914.83,0.0,0,0,1.0,biotech,Midwest
4551,OnCirc Diagnostics,biotechnology,500000.0,operating,USA,CA,1,2010-03-23,2010-03-23,0,0 days 00:00:00.000000000,,500000.0,0.0,0,0,1.0,biotech,West
4552,Oncoceutics,clinical trials|medical|pharmaceuticals,50000.0,operating,USA,PA,2,2014-09-29,2015-10-06,1,372 days 00:00:00.000000000,372 days 00:00:00.000000000,14798342.08,372.0,372,1,2.0,medical/pharma,Northeast
4553,Oncofactor Corporation,biotechnology,3100000.0,closed,USA,WA,2,2011-08-02,2013-09-03,1,763 days 00:00:00.000000000,763 days 00:00:00.000000000,1550000.0,763.0,763,0,6.0,biotech,West
4554,OncoFusion Therapeutics,biotechnology,525000.0,operating,USA,MI,1,2013-03-01,2013-03-01,1,0 days 00:00:00.000000000,,525000.0,0.0,0,0,1.0,biotech,Midwest
4555,OncoGenex,biotechnology,21500000.0,ipo,USA,WA,2,2003-10-29,2010-01-04,1,2259 days 00:00:00.000000000,2259 days 00:00:00.000000000,10750000.0,2259.0,2259,1,4.0,biotech,West
4556,OncoHealth,biotechnology,3450000.0,operating,USA,CA,3,2011-01-01,2012-07-01,1,122 days 00:00:00.000000000,273 days 12:00:00.000000000,1150000.0,273.0,122,0,6.0,biotech,West
4557,OncoHoldings,biotechnology,182500.0,operating,USA,NY,1,2010-10-15,2010-10-15,1,0 days 00:00:00.000000000,,182500.0,0.0,0,0,1.0,biotech,Northeast
4558,Oncolix,biotechnology,8458704.0,operating,USA,TX,4,2011-08-17,2015-01-22,1,54 days 00:00:00.000000000,418 days 00:00:00.000000000,2114676.0,418.0,54,1,1.0,biotech,South
4559,Oncology Services International,biotechnology,3400000.0,operating,USA,NY,1,2013-08-21,2013-08-21,1,0 days 00:00:00.000000000,,3400000.0,0.0,0,1,1.0,biotech,Northeast
4560,OncoMed Pharmaceuticals,biotechnology|health care,196249996.0,ipo,USA,CA,3,2008-11-04,2013-12-06,1,905 days 00:00:00.000000000,929 days 00:00:00.000000000,65416665.333333336,929.0,905,1,9.0,healthcare,West
4561,Onconova Therapeutics,biotechnology|health care,89466477.0,ipo,USA,PA,5,2010-03-04,2015-10-23,1,308 days 00:00:00.000000000,514 days 18:00:00.000000000,17893295.4,514.0,308,1,1.0,healthcare,Northeast
4562,OncoPep,biotechnology,14400000.0,operating,USA,MA,4,2011-04-15,2014-08-28,1,304 days 00:00:00.000000000,410 days 08:00:00.000000000,3600000.0,410.0,304,1,1.0,biotech,Northeast
4563,OnCore Biopharma,biotechnology,1000000.0,acquired,USA,PA,1,2014-10-03,2014-10-03,1,0 days 00:00:00.000000000,,1000000.0,0.0,0,1,1.0,biotech,Northeast
4564,Oncoscope,health care,3648148.0,operating,USA,NC,3,2010-05-18,2012-10-15,1,464 days 00:00:00.000000000,440 days 12:00:00.000000000,1216049.3333333333,440.0,464,0,1.0,healthcare,South
4565,OncoSec Medical,health care,67263000.0,ipo,USA,CA,5,2011-07-01,2015-06-09,1,811 days 00:00:00.000000000,359 days 18:00:00.000000000,13452600.0,359.0,811,1,1.0,healthcare,West
4566,Oncothyreon,biotechnology|health care|pharmaceuticals,64900000.0,ipo,USA,WA,3,2010-09-24,2013-05-30,1,217 days 00:00:00.000000000,489 days 12:00:00.000000000,21633333.333333332,489.0,217,1,11.0,medical/pharma,West
4567,OncoVista Innovative Therapies,biotechnology|health diagnostics,65000000.0,ipo,USA,TX,2,2010-11-12,2015-11-03,1,1817 days 00:00:00.000000000,1817 days 00:00:00.000000000,65000000.0,1817.0,1817,1,1.0,healthcare,South
4568,OnCURE Medical,health care|hospitals|medical,12000000.0,operating,USA,CO,1,2003-07-07,2003-07-07,1,0 days 00:00:00.000000000,,12000000.0,0.0,0,1,2.0,medical/pharma,West
4569,One Codex,health diagnostics|search,120000.0,operating,USA,CA,1,2014-07-16,2014-07-16,1,0 days 00:00:00.000000000,,120000.0,0.0,0,1,2.0,healthcare,West
4570,One Medical Group,doctors|health care|medical,116500000.0,operating,USA,CA,6,2007-01-01,2014-04-17,1,365 days 00:00:00.000000000,532 days 14:24:00.000000000,19416666.666666668,532.0,365,1,6.0,medical/pharma,West
4571,One Touch EMR,health and wellness|medical,212500.0,operating,USA,TX,2,2011-04-15,2012-07-18,1,460 days 00:00:00.000000000,460 days 00:00:00.000000000,212500.0,460.0,460,0,1.0,medical/pharma,South
4572,One World Lab,biotechnology,96500.0,operating,USA,CA,2,2014-12-01,2015-06-15,1,196 days 00:00:00.000000000,196 days 00:00:00.000000000,48250.0,196.0,196,1,1.0,biotech,West
4573,OneDrop,apps|health care,8000000.0,operating,USA,NY,1,2015-06-04,2015-06-04,1,0 days 00:00:00.000000000,,8000000.0,0.0,0,1,5.0,healthcare,Northeast
4574,oneEvent Technologies,baby safety|big data|elder care|health and wellness|home automation|insurance companies|physical security|public safety,1875000.0,closed,USA,WI,1,2015-09-30,2015-09-30,1,0 days 00:00:00.000000000,,1875000.0,0.0,0,0,1.0,healthcare,Midwest
4575,OneFocus Vision,health and wellness,2201285.0,operating,USA,FL,1,2015-07-23,2015-07-23,0,0 days 00:00:00.000000000,,2201285.0,0.0,0,1,1.0,healthcare,South
4576,ONEighty C Technologies,biotechnology,385000.0,operating,USA,MA,2,2013-05-15,2014-01-12,1,242 days 00:00:00.000000000,242 days 00:00:00.000000000,192500.0,242.0,242,1,1.0,biotech,Northeast
4577,OneMedNet,health care,2770750.0,operating,USA,GA,1,2011-01-12,2011-01-12,1,0 days 00:00:00.000000000,,2770750.0,0.0,0,0,1.0,healthcare,South
4578,OneOme,biotechnology,1040832.0,operating,USA,MN,1,2015-05-18,2015-05-18,1,0 days 00:00:00.000000000,,1040832.0,0.0,0,1,1.0,biotech,Midwest
4579,OneHealth Solutions,game mechanics|health and wellness|health care|social network media,16000000.0,acquired,USA,CA,2,2010-07-28,2013-04-02,1,979 days 00:00:00.000000000,979 days 00:00:00.000000000,8000000.0,979.0,979,1,1.0,healthcare,West
4580,OneSmile Holdco,health and wellness,1100000.0,closed,USA,CA,1,2015-05-20,2015-05-20,0,0 days 00:00:00.000000000,,1100000.0,0.0,0,0,1.0,healthcare,West
4581,ONFocus Healthcare,consulting|enterprise software|health care|hospitals|software,4332943.0,acquired,USA,TN,5,2010-04-14,2014-05-27,1,687 days 00:00:00.000000000,376 days 00:00:00.000000000,866588.6,376.0,687,1,10.0,healthcare,South
4582,"ONI Medical Systems, Inc.",health and wellness,24250000.0,acquired,USA,MA,7,2003-08-26,2009-08-14,1,1408 days 00:00:00.000000000,363 days 08:00:00.000000000,3464285.714285714,363.0,1408,1,4.0,healthcare,Northeast
4583,Onkaido Therapeutics,biotechnology,20000000.0,operating,USA,MA,1,2014-01-14,2014-01-14,1,0 days 00:00:00.000000000,,20000000.0,0.0,0,1,1.0,biotech,Northeast
4584,Onko Solutions,health diagnostics|medical devices,1750000.0,closed,USA,TX,3,2013-01-01,2015-04-20,1,485 days 00:00:00.000000000,419 days 12:00:00.000000000,583333.3333333334,419.0,485,0,1.0,medical devices,South
4585,OnKure,biotechnology,1094705.0,operating,USA,CO,2,2013-06-04,2015-07-07,1,763 days 00:00:00.000000000,763 days 00:00:00.000000000,547352.5,763.0,763,1,1.0,biotech,West
4586,ONL Therapeutics,biotechnology,1871810.0,operating,USA,MI,2,2014-07-02,2014-11-12,1,133 days 00:00:00.000000000,133 days 00:00:00.000000000,935905.0,133.0,133,1,1.0,biotech,Midwest
4587,Online-OR,medical,50000.0,operating,USA,NY,1,2010-07-24,2010-07-24,0,0 days 00:00:00.000000000,,14798342.08,0.0,0,0,1.0,medical/pharma,Northeast
4588,OnPlan Health,health care|hospitals,450000.0,operating,USA,IL,1,2015-03-03,2015-03-03,1,0 days 00:00:00.000000000,,450000.0,0.0,0,1,1.0,healthcare,Midwest
4589,Onramp BioInformatics,analytics|big data|bioinformatics|biotechnology|genetic testing|it management|professional services|software,1000000.0,operating,USA,CA,2,2014-11-15,2015-08-01,1,259 days 00:00:00.000000000,259 days 00:00:00.000000000,24514914.83,259.0,259,1,1.0,biotech,West
4590,OnShift,health care|saas|software,14133008.0,operating,USA,OH,4,2009-09-02,2014-02-03,1,460 days 00:00:00.000000000,538 days 08:00:00.000000000,3533252.0,538.0,460,1,6.0,healthcare,Midwest
4591,Onsite Care,health and wellness,1750000.0,operating,USA,UT,1,2013-02-21,2013-02-21,1,0 days 00:00:00.000000000,,1750000.0,0.0,0,0,1.0,healthcare,West
4592,Onsite Health,health care|hospitals,8000000.0,operating,USA,VA,1,2015-07-17,2015-07-17,1,0 days 00:00:00.000000000,,8000000.0,0.0,0,1,1.0,healthcare,South
4593,OnTrack Imaging,biotechnology,100000.0,operating,USA,TX,1,2010-10-14,2010-10-14,1,0 days 00:00:00.000000000,,100000.0,0.0,0,0,1.0,biotech,South
4594,Onward Behavioral Health,biotechnology,9250150.0,acquired,USA,AL,1,2012-02-28,2012-02-28,1,0 days 00:00:00.000000000,,9250150.0,0.0,0,1,1.0,biotech,South
4595,Opargo,health and wellness,1612000.0,operating,USA,TX,2,2013-12-11,2015-02-17,1,433 days 00:00:00.000000000,433 days 00:00:00.000000000,806000.0,433.0,433,1,1.0,healthcare,South
4596,Opathica,health and wellness,40000.0,operating,USA,NY,1,2014-01-07,2014-01-07,1,0 days 00:00:00.000000000,,40000.0,0.0,0,1,1.0,healthcare,Northeast
4597,OPE GEDC Holdings,health and wellness,211459196.0,operating,USA,NY,1,2011-10-26,2011-10-26,0,0 days 00:00:00.000000000,,211459196.0,0.0,0,0,1.0,healthcare,Northeast
4598,Open Door Counseling,health and wellness|medical,6000.0,operating,USA,NE,1,2015-04-12,2015-04-12,0,0 days 00:00:00.000000000,,6000.0,0.0,0,1,1.0,medical/pharma,Midwest
4599,Open Health Network,big data|big data analytics|health care|health care information technology|mobile health,200000.0,operating,USA,CA,1,2014-01-15,2014-01-15,1,0 days 00:00:00.000000000,,200000.0,0.0,0,1,1.0,healthcare,West
4600,Open mHealth,health and wellness|health care information technology|mhealth|open source,2347000.0,operating,USA,CA,4,2011-09-01,2014-07-11,1,0 days 00:00:00.000000000,348 days 00:00:00.000000000,586750.0,348.0,0,1,1.0,healthcare,West
4601,Opencare,health care|software,1500000.0,operating,USA,CA,1,2013-08-29,2013-08-29,1,0 days 00:00:00.000000000,,1500000.0,0.0,0,1,3.0,healthcare,West
4602,OpenQ,cloud computing|life sciences|pharmaceuticals|saas|software,8000000.0,operating,USA,VA,3,2009-09-12,2013-12-20,1,670 days 00:00:00.000000000,780 days 00:00:00.000000000,4000000.0,780.0,670,1,3.0,medical/pharma,South
4603,OpenTrons,biotechnology,25000.0,operating,USA,NY,4,2014-07-14,2015-10-20,1,50 days 00:00:00.000000000,154 days 08:00:00.000000000,25000.0,154.0,50,1,2.0,biotech,Northeast
4604,Operating Analytics,health care|hospitals|predictive analytics|saas|software,50000.0,operating,USA,MA,1,2013-06-01,2013-06-01,1,0 days 00:00:00.000000000,,50000.0,0.0,0,0,2.0,healthcare,Northeast
4605,Opertech Bio Inc.,bio-pharm|industrial|pharmaceuticals,750000.0,operating,USA,MO,1,2014-12-22,2014-12-22,1,0 days 00:00:00.000000000,,750000.0,0.0,0,1,2.0,medical/pharma,Midwest
4606,Opexa Therapeutics,biotechnology,5836000.0,ipo,USA,TX,3,2009-04-25,2013-02-19,1,1189 days 00:00:00.000000000,698 days 00:00:00.000000000,1945333.3333333333,698.0,1189,1,1.0,biotech,South
4607,OpGen,analytics|biotechnology,86526744.0,ipo,USA,MD,11,2005-01-27,2015-07-14,1,958 days 00:00:00.000000000,382 days 00:00:00.000000000,7866067.636363637,382.0,958,1,12.0,biotech,South
4608,Ophthonix,biotechnology|consumers,92253803.0,closed,USA,CA,7,2004-01-14,2011-10-20,1,636 days 00:00:00.000000000,472 days 16:00:00.000000000,13179114.714285715,472.0,636,0,7.0,biotech,West
4609,Ophthotech,biotechnology|health care,282700000.0,ipo,USA,NJ,5,2007-08-13,2014-01-24,1,855 days 00:00:00.000000000,589 days 00:00:00.000000000,56540000.0,589.0,855,1,4.0,healthcare,Northeast
4610,OPKO Health,biotechnology|health diagnostics,206000000.0,ipo,USA,FL,2,2009-06-03,2013-02-15,1,1353 days 00:00:00.000000000,1353 days 00:00:00.000000000,103000000.0,1353.0,1353,1,1.0,healthcare,South
4611,"Opsonix, Inc.",health care|medical|therapeutics,8000000.0,operating,USA,MA,1,2015-10-08,2015-10-08,1,0 days 00:00:00.000000000,,8000000.0,0.0,0,1,1.0,medical/pharma,Northeast
4612,OptaHEALTH,medical,50000.0,operating,USA,AR,1,2013-01-09,2013-01-09,0,0 days 00:00:00.000000000,,14798342.08,0.0,0,0,1.0,medical/pharma,South
4613,Optate,health care|internet|technology,8300000.0,acquired,USA,MI,2,2001-09-24,2002-11-15,1,417 days 00:00:00.000000000,417 days 00:00:00.000000000,4150000.0,417.0,417,1,3.0,healthcare,Midwest
4614,Opternative,contact management|eyewear|health care,3000000.0,operating,USA,IL,3,2014-02-25,2014-11-25,1,261 days 00:00:00.000000000,136 days 12:00:00.000000000,1500000.0,136.0,261,1,12.0,healthcare,Midwest
4615,Optherion,biotechnology,42000000.0,operating,USA,CT,2,2007-10-09,2009-09-16,1,708 days 00:00:00.000000000,708 days 00:00:00.000000000,21000000.0,708.0,708,0,7.0,biotech,Northeast
4616,Optima Neuroscience,health care,265299.0,operating,USA,FL,1,2010-07-09,2010-07-09,1,0 days 00:00:00.000000000,,265299.0,0.0,0,0,1.0,healthcare,South
4617,Optimal Radiology,health and wellness,34604568.0,operating,USA,TN,3,2009-06-09,2011-01-20,1,197 days 00:00:00.000000000,295 days 00:00:00.000000000,11534856.0,295.0,197,0,1.0,healthcare,South
4618,OptiMedica,biotechnology,81235886.0,acquired,USA,CA,4,2005-05-26,2013-05-10,1,1035 days 00:00:00.000000000,968 days 16:00:00.000000000,27078628.666666668,968.0,1035,1,4.0,biotech,West
4619,Optimer Pharmaceuticals,biotechnology,34200000.0,acquired,USA,CA,2,2005-03-02,2005-12-14,1,287 days 00:00:00.000000000,287 days 00:00:00.000000000,17100000.0,287.0,287,1,9.0,biotech,West
4620,OPTIMIZERx,biotechnology,3000000.0,operating,USA,MI,1,2010-06-08,2010-06-08,1,0 days 00:00:00.000000000,,3000000.0,0.0,0,0,1.0,biotech,Midwest
4621,OptiScan Biomedical,biotechnology,100756757.0,operating,USA,CA,4,2005-10-10,2013-02-07,1,1647 days 00:00:00.000000000,892 days 08:00:00.000000000,25189189.25,892.0,1647,1,11.0,biotech,West
4622,OptMed,biotechnology,9188120.0,operating,USA,NY,8,2009-09-01,2015-08-11,1,605 days 00:00:00.000000000,310 days 00:00:00.000000000,1148515.0,310.0,605,1,1.0,biotech,Northeast
4623,Optofluidics,biotechnology|diagnostics|nanotechnology,75000.0,operating,USA,PA,1,2015-05-06,2015-05-06,1,0 days 00:00:00.000000000,,75000.0,0.0,0,1,1.0,biotech,Northeast
4624,Optovue,health care,10500000.0,operating,USA,CA,1,2007-03-30,2007-03-30,1,0 days 00:00:00.000000000,,10500000.0,0.0,0,0,5.0,healthcare,West
4625,oragenics,biotechnology,34473197.0,operating,USA,FL,6,2010-01-13,2013-10-15,1,210 days 00:00:00.000000000,274 days 04:48:00.000000000,5745532.833333333,274.0,210,1,1.0,biotech,South
4626,OraHealth,health and wellness,2089110.0,closed,USA,WA,1,2011-12-27,2011-12-27,1,0 days 00:00:00.000000000,,2089110.0,0.0,0,0,1.0,healthcare,West
4627,OralWise,health and wellness,753753.0,operating,USA,CA,1,2011-11-18,2011-11-18,1,0 days 00:00:00.000000000,,753753.0,0.0,0,0,1.0,healthcare,West
