,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
4509,OCS HomeCare,biotechnology,1706573,operating,USA,WA,2,4/2/2009,1/19/2010,1,292 days 00:00:00.000000000,292 days 00:00:00.000000000,853286.5,292,292,0,1,biotech,West
4510,Octagon Research Solutions Inc.,outsourcing|pharmaceuticals|technology,3800000,acquired,USA,PA,1,2/7/2003,2/7/2003,1,0 days 00:00:00.000000000,,3800000,0,0,1,2,medical/pharma,Northeast
4511,Octamer,biotechnology,820800,operating,USA,CA,1,9/18/2009,9/18/2009,1,0 days 00:00:00.000000000,,820800,0,0,0,1,biotech,West
4512,"Octovis, Inc.",health care|health care information technology|healthcare services|mhealth,180000,operating,USA,TN,2,5/1/2014,7/1/2014,1,61 days 00:00:00.000000000,61 days 00:00:00.000000000,90000,61,61,1,2,healthcare,South
4513,OcuCure Therapeutics,biotechnology,1650000,operating,USA,VA,5,6/17/2010,10/6/2015,1,369 days 00:00:00.000000000,484 days 06:00:00.000000000,330000,484,369,1,1,biotech,South
4514,Ocular Therapeutix,biotechnology,73300000,ipo,USA,MA,6,6/24/2009,6/10/2013,1,7 days 00:00:00.000000000,289 days 09:36:00.000000000,12216666.67,289,7,1,5,biotech,Northeast
4515,Oculeve,biotechnology,32305473,acquired,USA,CA,4,5/14/2012,3/16/2014,1,140 days 00:00:00.000000000,223 days 16:00:00.000000000,8076368.25,223,140,1,2,biotech,West
4516,Oculex Pharmaceuticals,pharmaceuticals,50000,acquired,USA,CA,1,8/19/2002,8/19/2002,0,0 days 00:00:00.000000000,,14798342.08,0,0,1,1,medical/pharma,West
4517,Oculo Therapy,health care|medical|therapeutics,20000,operating,USA,TN,1,9/1/2012,9/1/2012,0,0 days 00:00:00.000000000,,20000,0,0,0,1,medical/pharma,South
4518,Oculogica,health care|medical|neuroscience,599970,operating,USA,NY,1,7/21/2014,7/21/2014,1,0 days 00:00:00.000000000,,599970,0,0,1,1,medical/pharma,Northeast
4519,OcuSciences,biotechnology,1000000,operating,USA,MI,1,5/1/2009,5/1/2009,1,0 days 00:00:00.000000000,,24514914.83,0,0,0,1,biotech,Midwest
4520,Ocutronics,health and wellness,125000,operating,USA,CO,1,2/3/2011,2/3/2011,1,0 days 00:00:00.000000000,,125000,0,0,0,1,healthcare,West
4521,ODIN,health care|social media|software,3060000,operating,USA,VA,2,1/21/2011,10/1/2011,1,253 days 00:00:00.000000000,253 days 00:00:00.000000000,3060000,253,253,0,1,healthcare,South
4522,ODIN Biotech Partners,biotechnology|medical|therapeutics,600000,operating,USA,TX,1,9/9/2014,9/9/2014,1,0 days 00:00:00.000000000,,600000,0,0,1,1,medical/pharma,South
4523,Odyssey Thera,biotechnology,6300000,operating,USA,CA,2,3/17/2010,2/14/2013,1,1065 days 00:00:00.000000000,1065 days 00:00:00.000000000,3150000,1065,1065,0,3,biotech,West
4524,Offsite Care Resources,biotechnology,1258507,operating,USA,CA,1,10/7/2011,10/7/2011,1,0 days 00:00:00.000000000,,1258507,0,0,0,1,biotech,West
4525,Ogden Tomotherapy,health and wellness|health care|medical,676708,operating,USA,TN,1,12/8/2011,12/8/2011,0,0 days 00:00:00.000000000,,676708,0,0,0,1,medical/pharma,South
4526,OHR Pharmaceutical,biotechnology,996496,ipo,USA,NY,3,10/11/2013,12/29/2014,1,97 days 00:00:00.000000000,222 days 00:00:00.000000000,332165.3333,222,97,1,1,biotech,Northeast
4527,OkCopay,consumers|doctors|health and wellness|health care|marketplaces|mobile|search,100000,operating,USA,WA,1,9/8/2014,9/8/2014,1,0 days 00:00:00.000000000,,100000,0,0,1,1,healthcare,West
4528,Oklahoma Medical Research Foundation,biotechnology|medical|non profit,14500000,operating,USA,OK,1,8/21/2014,8/21/2014,1,0 days 00:00:00.000000000,,14500000,0,0,1,1,medical/pharma,South
4529,Olfactor Laboratories,biotechnology,50000,operating,USA,CA,1,6/18/2010,6/18/2010,1,0 days 00:00:00.000000000,,50000,0,0,0,1,biotech,West
4530,Oligasis,biotechnology,1836044,operating,USA,CA,1,7/13/2009,7/13/2009,1,0 days 00:00:00.000000000,,1836044,0,0,0,1,biotech,West
4531,Oligomerix,biotechnology,6500000,operating,USA,NY,4,4/23/2012,4/15/2015,1,394 days 00:00:00.000000000,362 days 08:00:00.000000000,2166666.667,362,394,1,4,biotech,Northeast
4532,Omada Health,edtech|education|health and wellness,76520000,operating,USA,CA,6,5/1/2011,9/16/2015,1,234 days 00:00:00.000000000,319 days 19:12:00.000000000,15304000,319,234,1,19,healthcare,West
4533,Omeros,biotechnology|health care,141800000,ipo,USA,WA,4,1/11/2007,3/20/2014,1,32 days 00:00:00.000000000,875 days 00:00:00.000000000,35450000,875,32,1,10,healthcare,West
4534,Omicia,big data|health care,6800000,operating,USA,CA,1,1/6/2014,1/6/2014,1,0 days 00:00:00.000000000,,6800000,0,0,1,5,healthcare,West
4535,OMNI,medical devices,4000000,operating,USA,MA,1,7/16/2015,7/16/2015,1,0 days 00:00:00.000000000,,4000000,0,0,1,1,medical devices,Northeast
4536,Omni Bio Pharmaceutical,biotechnology,10093025,ipo,USA,CO,5,2/10/2010,6/11/2013,1,489 days 00:00:00.000000000,304 days 06:00:00.000000000,2018605,304,489,1,1,biotech,West
4537,Omni Bioceutical Innovations,medical devices,400000,operating,USA,AZ,1,9/10/2015,9/10/2015,1,0 days 00:00:00.000000000,,400000,0,0,1,1,medical devices,West
4538,omniDERM,biotechnology|cosmetics|personal health,100000,operating,USA,CA,1,6/25/2015,6/25/2015,0,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,West
4539,OmniLytics,biotechnology,700000,operating,USA,UT,2,12/3/2010,7/9/2013,1,949 days 00:00:00.000000000,949 days 00:00:00.000000000,350000,949,949,1,1,biotech,West
4540,Omniox,biotechnology,15403710,operating,USA,CA,3,8/7/2013,10/9/2014,1,320 days 00:00:00.000000000,214 days 00:00:00.000000000,5134570,214,320,1,1,biotech,West
4541,Omnisoft Services,education|fitness|health care|medical,15000,operating,USA,TN,1,6/1/2012,6/1/2012,1,0 days 00:00:00.000000000,,15000,0,0,0,3,medical/pharma,South
4542,OmniSonics Medical Technologies,medical,63000000,operating,USA,NY,2,10/10/2003,7/19/2007,1,1378 days 00:00:00.000000000,1378 days 00:00:00.000000000,31500000,1378,1378,1,9,medical/pharma,Northeast
4543,OmniVec,biotechnology,550000,operating,USA,VA,1,5/6/2013,5/6/2013,0,0 days 00:00:00.000000000,,550000,0,0,0,1,biotech,South
4544,Omthera Pharmaceuticals,biotechnology|health and wellness|medical|pharmaceuticals,60158333,acquired,USA,NJ,4,11/27/2009,2/28/2013,1,123 days 00:00:00.000000000,396 days 08:00:00.000000000,15039583.25,396,123,1,2,medical/pharma,Northeast
4545,"Nomful, Inc.",employer benefits programs|health and wellness|health care|mobile health,50000,operating,USA,IL,1,1/16/2015,1/16/2015,1,0 days 00:00:00.000000000,,50000,0,0,1,1,healthcare,Midwest
4546,On Demand Therapeutics,biotechnology,3754369,operating,USA,CA,3,8/13/2009,6/17/2011,1,217 days 00:00:00.000000000,336 days 12:00:00.000000000,1251456.333,336,217,0,1,biotech,West
4547,On-Q-ity,biotechnology,31000000,operating,USA,MA,2,12/14/2009,2/28/2012,1,806 days 00:00:00.000000000,806 days 00:00:00.000000000,15500000,806,806,0,5,biotech,Northeast
4548,ON TARGET LABORATORIES,biotechnology,15000000,operating,USA,IL,1,3/11/2014,3/11/2014,1,0 days 00:00:00.000000000,,15000000,0,0,1,2,biotech,Midwest
4549,Onarbor,art|crowdfunding|curated web|digital media|life sciences|publishing,10000,operating,USA,MA,1,1/1/2014,1/1/2014,1,0 days 00:00:00.000000000,,10000,0,0,1,1,medical/pharma,Northeast
4550,Oncimmune,biotechnology,1000000,operating,USA,KS,1,10/1/2007,10/1/2007,1,0 days 00:00:00.000000000,,24514914.83,0,0,0,1,biotech,Midwest
4551,OnCirc Diagnostics,biotechnology,500000,operating,USA,CA,1,3/23/2010,3/23/2010,0,0 days 00:00:00.000000000,,500000,0,0,0,1,biotech,West
4552,Oncoceutics,clinical trials|medical|pharmaceuticals,50000,operating,USA,PA,2,9/29/2014,10/6/2015,1,372 days 00:00:00.000000000,372 days 00:00:00.000000000,14798342.08,372,372,1,2,medical/pharma,Northeast
4553,Oncofactor Corporation,biotechnology,3100000,closed,USA,WA,2,8/2/2011,9/3/2013,1,763 days 00:00:00.000000000,763 days 00:00:00.000000000,1550000,763,763,0,6,biotech,West
4554,OncoFusion Therapeutics,biotechnology,525000,operating,USA,MI,1,3/1/2013,3/1/2013,1,0 days 00:00:00.000000000,,525000,0,0,0,1,biotech,Midwest
4555,OncoGenex,biotechnology,21500000,ipo,USA,WA,2,10/29/2003,1/4/2010,1,2259 days 00:00:00.000000000,2259 days 00:00:00.000000000,10750000,2259,2259,1,4,biotech,West
4556,OncoHealth,biotechnology,3450000,operating,USA,CA,3,1/1/2011,7/1/2012,1,122 days 00:00:00.000000000,273 days 12:00:00.000000000,1150000,273,122,0,6,biotech,West
4557,OncoHoldings,biotechnology,182500,operating,USA,NY,1,10/15/2010,10/15/2010,1,0 days 00:00:00.000000000,,182500,0,0,0,1,biotech,Northeast
4558,Oncolix,biotechnology,8458704,operating,USA,TX,4,8/17/2011,1/22/2015,1,54 days 00:00:00.000000000,418 days 00:00:00.000000000,2114676,418,54,1,1,biotech,South
4559,Oncology Services International,biotechnology,3400000,operating,USA,NY,1,8/21/2013,8/21/2013,1,0 days 00:00:00.000000000,,3400000,0,0,1,1,biotech,Northeast
4560,OncoMed Pharmaceuticals,biotechnology|health care,196249996,ipo,USA,CA,3,11/4/2008,12/6/2013,1,905 days 00:00:00.000000000,929 days 00:00:00.000000000,65416665.33,929,905,1,9,healthcare,West
4561,Onconova Therapeutics,biotechnology|health care,89466477,ipo,USA,PA,5,3/4/2010,10/23/2015,1,308 days 00:00:00.000000000,514 days 18:00:00.000000000,17893295.4,514,308,1,1,healthcare,Northeast
4562,OncoPep,biotechnology,14400000,operating,USA,MA,4,4/15/2011,8/28/2014,1,304 days 00:00:00.000000000,410 days 08:00:00.000000000,3600000,410,304,1,1,biotech,Northeast
4563,OnCore Biopharma,biotechnology,1000000,acquired,USA,PA,1,10/3/2014,10/3/2014,1,0 days 00:00:00.000000000,,1000000,0,0,1,1,biotech,Northeast
4564,Oncoscope,health care,3648148,operating,USA,NC,3,5/18/2010,10/15/2012,1,464 days 00:00:00.000000000,440 days 12:00:00.000000000,1216049.333,440,464,0,1,healthcare,South
4565,OncoSec Medical,health care,67263000,ipo,USA,CA,5,7/1/2011,6/9/2015,1,811 days 00:00:00.000000000,359 days 18:00:00.000000000,13452600,359,811,1,1,healthcare,West
4566,Oncothyreon,biotechnology|health care|pharmaceuticals,64900000,ipo,USA,WA,3,9/24/2010,5/30/2013,1,217 days 00:00:00.000000000,489 days 12:00:00.000000000,21633333.33,489,217,1,11,medical/pharma,West
4567,OncoVista Innovative Therapies,biotechnology|health diagnostics,65000000,ipo,USA,TX,2,11/12/2010,11/3/2015,1,1817 days 00:00:00.000000000,1817 days 00:00:00.000000000,65000000,1817,1817,1,1,healthcare,South
4568,OnCURE Medical,health care|hospitals|medical,12000000,operating,USA,CO,1,7/7/2003,7/7/2003,1,0 days 00:00:00.000000000,,12000000,0,0,1,2,medical/pharma,West
4569,One Codex,health diagnostics|search,120000,operating,USA,CA,1,7/16/2014,7/16/2014,1,0 days 00:00:00.000000000,,120000,0,0,1,2,healthcare,West
4570,One Medical Group,doctors|health care|medical,116500000,operating,USA,CA,6,1/1/2007,4/17/2014,1,365 days 00:00:00.000000000,532 days 14:24:00.000000000,19416666.67,532,365,1,6,medical/pharma,West
4571,One Touch EMR,health and wellness|medical,212500,operating,USA,TX,2,4/15/2011,7/18/2012,1,460 days 00:00:00.000000000,460 days 00:00:00.000000000,212500,460,460,0,1,medical/pharma,South
4572,One World Lab,biotechnology,96500,operating,USA,CA,2,12/1/2014,6/15/2015,1,196 days 00:00:00.000000000,196 days 00:00:00.000000000,48250,196,196,1,1,biotech,West
4573,OneDrop,apps|health care,8000000,operating,USA,NY,1,6/4/2015,6/4/2015,1,0 days 00:00:00.000000000,,8000000,0,0,1,5,healthcare,Northeast
4574,oneEvent Technologies,baby safety|big data|elder care|health and wellness|home automation|insurance companies|physical security|public safety,1875000,closed,USA,WI,1,9/30/2015,9/30/2015,1,0 days 00:00:00.000000000,,1875000,0,0,0,1,healthcare,Midwest
4575,OneFocus Vision,health and wellness,2201285,operating,USA,FL,1,7/23/2015,7/23/2015,0,0 days 00:00:00.000000000,,2201285,0,0,1,1,healthcare,South
4576,ONEighty C Technologies,biotechnology,385000,operating,USA,MA,2,5/15/2013,1/12/2014,1,242 days 00:00:00.000000000,242 days 00:00:00.000000000,192500,242,242,1,1,biotech,Northeast
4577,OneMedNet,health care,2770750,operating,USA,GA,1,1/12/2011,1/12/2011,1,0 days 00:00:00.000000000,,2770750,0,0,0,1,healthcare,South
4578,OneOme,biotechnology,1040832,operating,USA,MN,1,5/18/2015,5/18/2015,1,0 days 00:00:00.000000000,,1040832,0,0,1,1,biotech,Midwest
4579,OneHealth Solutions,game mechanics|health and wellness|health care|social network media,16000000,acquired,USA,CA,2,7/28/2010,4/2/2013,1,979 days 00:00:00.000000000,979 days 00:00:00.000000000,8000000,979,979,1,1,healthcare,West
4580,OneSmile Holdco,health and wellness,1100000,closed,USA,CA,1,5/20/2015,5/20/2015,0,0 days 00:00:00.000000000,,1100000,0,0,0,1,healthcare,West
4581,ONFocus Healthcare,consulting|enterprise software|health care|hospitals|software,4332943,acquired,USA,TN,5,4/14/2010,5/27/2014,1,687 days 00:00:00.000000000,376 days 00:00:00.000000000,866588.6,376,687,1,10,healthcare,South
4582,"ONI Medical Systems, Inc.",health and wellness,24250000,acquired,USA,MA,7,8/26/2003,8/14/2009,1,1408 days 00:00:00.000000000,363 days 08:00:00.000000000,3464285.714,363,1408,1,4,healthcare,Northeast
4583,Onkaido Therapeutics,biotechnology,20000000,operating,USA,MA,1,1/14/2014,1/14/2014,1,0 days 00:00:00.000000000,,20000000,0,0,1,1,biotech,Northeast
4584,Onko Solutions,health diagnostics|medical devices,1750000,closed,USA,TX,3,1/1/2013,4/20/2015,1,485 days 00:00:00.000000000,419 days 12:00:00.000000000,583333.3333,419,485,0,1,medical devices,South
4585,OnKure,biotechnology,1094705,operating,USA,CO,2,6/4/2013,7/7/2015,1,763 days 00:00:00.000000000,763 days 00:00:00.000000000,547352.5,763,763,1,1,biotech,West
4586,ONL Therapeutics,biotechnology,1871810,operating,USA,MI,2,7/2/2014,11/12/2014,1,133 days 00:00:00.000000000,133 days 00:00:00.000000000,935905,133,133,1,1,biotech,Midwest
4587,Online-OR,medical,50000,operating,USA,NY,1,7/24/2010,7/24/2010,0,0 days 00:00:00.000000000,,14798342.08,0,0,0,1,medical/pharma,Northeast
4588,OnPlan Health,health care|hospitals,450000,operating,USA,IL,1,3/3/2015,3/3/2015,1,0 days 00:00:00.000000000,,450000,0,0,1,1,healthcare,Midwest
4589,Onramp BioInformatics,analytics|big data|bioinformatics|biotechnology|genetic testing|it management|professional services|software,1000000,operating,USA,CA,2,11/15/2014,8/1/2015,1,259 days 00:00:00.000000000,259 days 00:00:00.000000000,24514914.83,259,259,1,1,biotech,West
4590,OnShift,health care|saas|software,14133008,operating,USA,OH,4,9/2/2009,2/3/2014,1,460 days 00:00:00.000000000,538 days 08:00:00.000000000,3533252,538,460,1,6,healthcare,Midwest
4591,Onsite Care,health and wellness,1750000,operating,USA,UT,1,2/21/2013,2/21/2013,1,0 days 00:00:00.000000000,,1750000,0,0,0,1,healthcare,West
4592,Onsite Health,health care|hospitals,8000000,operating,USA,VA,1,7/17/2015,7/17/2015,1,0 days 00:00:00.000000000,,8000000,0,0,1,1,healthcare,South
4593,OnTrack Imaging,biotechnology,100000,operating,USA,TX,1,10/14/2010,10/14/2010,1,0 days 00:00:00.000000000,,100000,0,0,0,1,biotech,South
4594,Onward Behavioral Health,biotechnology,9250150,acquired,USA,AL,1,2/28/2012,2/28/2012,1,0 days 00:00:00.000000000,,9250150,0,0,1,1,biotech,South
4595,Opargo,health and wellness,1612000,operating,USA,TX,2,12/11/2013,2/17/2015,1,433 days 00:00:00.000000000,433 days 00:00:00.000000000,806000,433,433,1,1,healthcare,South
4596,Opathica,health and wellness,40000,operating,USA,NY,1,1/7/2014,1/7/2014,1,0 days 00:00:00.000000000,,40000,0,0,1,1,healthcare,Northeast
4597,OPE GEDC Holdings,health and wellness,211459196,operating,USA,NY,1,10/26/2011,10/26/2011,0,0 days 00:00:00.000000000,,211459196,0,0,0,1,healthcare,Northeast
4598,Open Door Counseling,health and wellness|medical,6000,operating,USA,NE,1,4/12/2015,4/12/2015,0,0 days 00:00:00.000000000,,6000,0,0,1,1,medical/pharma,Midwest
4599,Open Health Network,big data|big data analytics|health care|health care information technology|mobile health,200000,operating,USA,CA,1,1/15/2014,1/15/2014,1,0 days 00:00:00.000000000,,200000,0,0,1,1,healthcare,West
4600,Open mHealth,health and wellness|health care information technology|mhealth|open source,2347000,operating,USA,CA,4,9/1/2011,7/11/2014,1,0 days 00:00:00.000000000,348 days 00:00:00.000000000,586750,348,0,1,1,healthcare,West
4601,Opencare,health care|software,1500000,operating,USA,CA,1,8/29/2013,8/29/2013,1,0 days 00:00:00.000000000,,1500000,0,0,1,3,healthcare,West
4602,OpenQ,cloud computing|life sciences|pharmaceuticals|saas|software,8000000,operating,USA,VA,3,9/12/2009,12/20/2013,1,670 days 00:00:00.000000000,780 days 00:00:00.000000000,4000000,780,670,1,3,medical/pharma,South
4603,OpenTrons,biotechnology,25000,operating,USA,NY,4,7/14/2014,10/20/2015,1,50 days 00:00:00.000000000,154 days 08:00:00.000000000,25000,154,50,1,2,biotech,Northeast
4604,Operating Analytics,health care|hospitals|predictive analytics|saas|software,50000,operating,USA,MA,1,6/1/2013,6/1/2013,1,0 days 00:00:00.000000000,,50000,0,0,0,2,healthcare,Northeast
4605,Opertech Bio Inc.,bio-pharm|industrial|pharmaceuticals,750000,operating,USA,MO,1,12/22/2014,12/22/2014,1,0 days 00:00:00.000000000,,750000,0,0,1,2,medical/pharma,Midwest
4606,Opexa Therapeutics,biotechnology,5836000,ipo,USA,TX,3,4/25/2009,2/19/2013,1,1189 days 00:00:00.000000000,698 days 00:00:00.000000000,1945333.333,698,1189,1,1,biotech,South
4607,OpGen,analytics|biotechnology,86526744,ipo,USA,MD,11,1/27/2005,7/14/2015,1,958 days 00:00:00.000000000,382 days 00:00:00.000000000,7866067.636,382,958,1,12,biotech,South
4608,Ophthonix,biotechnology|consumers,92253803,closed,USA,CA,7,1/14/2004,10/20/2011,1,636 days 00:00:00.000000000,472 days 16:00:00.000000000,13179114.71,472,636,0,7,biotech,West
4609,Ophthotech,biotechnology|health care,282700000,ipo,USA,NJ,5,8/13/2007,1/24/2014,1,855 days 00:00:00.000000000,589 days 00:00:00.000000000,56540000,589,855,1,4,healthcare,Northeast
4610,OPKO Health,biotechnology|health diagnostics,206000000,ipo,USA,FL,2,6/3/2009,2/15/2013,1,1353 days 00:00:00.000000000,1353 days 00:00:00.000000000,103000000,1353,1353,1,1,healthcare,South
4611,"Opsonix, Inc.",health care|medical|therapeutics,8000000,operating,USA,MA,1,10/8/2015,10/8/2015,1,0 days 00:00:00.000000000,,8000000,0,0,1,1,medical/pharma,Northeast
4612,OptaHEALTH,medical,50000,operating,USA,AR,1,1/9/2013,1/9/2013,0,0 days 00:00:00.000000000,,14798342.08,0,0,0,1,medical/pharma,South
4613,Optate,health care|internet|technology,8300000,acquired,USA,MI,2,9/24/2001,11/15/2002,1,417 days 00:00:00.000000000,417 days 00:00:00.000000000,4150000,417,417,1,3,healthcare,Midwest
4614,Opternative,contact management|eyewear|health care,3000000,operating,USA,IL,3,2/25/2014,11/25/2014,1,261 days 00:00:00.000000000,136 days 12:00:00.000000000,1500000,136,261,1,12,healthcare,Midwest
4615,Optherion,biotechnology,42000000,operating,USA,CT,2,10/9/2007,9/16/2009,1,708 days 00:00:00.000000000,708 days 00:00:00.000000000,21000000,708,708,0,7,biotech,Northeast
4616,Optima Neuroscience,health care,265299,operating,USA,FL,1,7/9/2010,7/9/2010,1,0 days 00:00:00.000000000,,265299,0,0,0,1,healthcare,South
4617,Optimal Radiology,health and wellness,34604568,operating,USA,TN,3,6/9/2009,1/20/2011,1,197 days 00:00:00.000000000,295 days 00:00:00.000000000,11534856,295,197,0,1,healthcare,South
4618,OptiMedica,biotechnology,81235886,acquired,USA,CA,4,5/26/2005,5/10/2013,1,1035 days 00:00:00.000000000,968 days 16:00:00.000000000,27078628.67,968,1035,1,4,biotech,West
4619,Optimer Pharmaceuticals,biotechnology,34200000,acquired,USA,CA,2,3/2/2005,12/14/2005,1,287 days 00:00:00.000000000,287 days 00:00:00.000000000,17100000,287,287,1,9,biotech,West
4620,OPTIMIZERx,biotechnology,3000000,operating,USA,MI,1,6/8/2010,6/8/2010,1,0 days 00:00:00.000000000,,3000000,0,0,0,1,biotech,Midwest
4621,OptiScan Biomedical,biotechnology,100756757,operating,USA,CA,4,10/10/2005,2/7/2013,1,1647 days 00:00:00.000000000,892 days 08:00:00.000000000,25189189.25,892,1647,1,11,biotech,West
